Disease_Label,Symptom_Text
Hen suyễn,"nặng ngực, khó chịu trong người, khó thở, suy nhược, đau đầu"
Hen suyễn,"lừ đừ, chán ăn, khó chịu trong người, thở rít, thở khò khè, buồn nôn"
Hen suyễn,"mình đang đau đầu, sốt, ho nhiều về đêm, khó chịu trong người, ớn lạnh"
Hen suyễn,"có triệu chứng ớn lạnh, chán ăn, thở khò khè, hụt hơi"
Hen suyễn,"có triệu chứng suy nhược, đau nhức ngực, đau đầu, thở rít, khó chịu trong người, lừ đừ"
Hen suyễn,"mình đang thở khò khè, nặng ngực"
Hen suyễn,"bác sĩ ơi tôi bị ớn lạnh, đau nhức ngực, suy nhược, lừ đừ, hụt hơi, buồn nôn"
Hen suyễn,"bác sĩ ơi tôi bị buồn nôn, đau đầu, thở rít, ho nhiều về đêm"
Hen suyễn,"lừ đừ, ớn lạnh, ho nhiều về đêm, chán ăn, mất ngủ"
Hen suyễn,"dấu hiệu thở rít, mất ngủ, buồn nôn"
Hen suyễn,"mình đang ho nhiều về đêm, mệt mỏi, thở khò khè, đau đầu, khó chịu trong người"
Hen suyễn,"khó chịu trong người, lừ đừ, nặng ngực, chán ăn"
Hen suyễn,"dấu hiệu ho nhiều về đêm, thở khò khè, mất ngủ, ớn lạnh, sốt"
Hen suyễn,"buồn nôn, hụt hơi, sốt, chán ăn, đau nhức ngực, mệt mỏi"
Hen suyễn,"lừ đừ, hụt hơi, buồn nôn, nặng ngực, mệt mỏi"
Hen suyễn,"cháu bị chán ăn, suy nhược, mất ngủ, hụt hơi"
Hen suyễn,"mình đang suy nhược, mệt mỏi, thở khò khè, mất ngủ, nặng ngực, chán ăn"
Hen suyễn,"chán ăn, thở rít, ớn lạnh, đau nhức ngực, buồn nôn"
Hen suyễn,"mình đang ho nhiều về đêm, mất ngủ, đau đầu, khó thở, buồn nôn"
Hen suyễn,"mất ngủ, thở rít, đau nhức ngực, mệt mỏi"
Hen suyễn,"lừ đừ, suy nhược, khó thở"
Hen suyễn,"có triệu chứng suy nhược, đau nhức ngực, khó thở, mệt mỏi, chán ăn, đau đầu"
Hen suyễn,"tôi bị nặng ngực, thở khò khè"
Hen suyễn,"khó thở, mất ngủ, ho nhiều về đêm, ớn lạnh"
Hen suyễn,"chán ăn, nặng ngực, sốt, khó chịu trong người, mệt mỏi"
Hen suyễn,"đau đầu, thở rít, ớn lạnh"
Hen suyễn,"tôi bị ho nhiều về đêm, sốt, khó chịu trong người, nặng ngực, mất ngủ"
Hen suyễn,"khó thở, chán ăn, đau đầu, thở rít, lừ đừ, mệt mỏi"
Hen suyễn,"ho nhiều về đêm, sốt, thở khò khè, buồn nôn, chán ăn"
Hen suyễn,"hay bị khó thở, buồn nôn, suy nhược"
Hen suyễn,"tự nhiên bị sốt, buồn nôn, thở rít, mệt mỏi, lừ đừ"
Hen suyễn,mình đang ho nhiều về đêm
Hen suyễn,"mình đang sốt, đau nhức ngực, đau đầu, mệt mỏi"
Hen suyễn,"dấu hiệu đau nhức ngực, thở rít, khó chịu trong người, lừ đừ, ớn lạnh, chán ăn"
Hen suyễn,"tự nhiên bị khó chịu trong người, ớn lạnh, suy nhược, buồn nôn, nặng ngực"
Hen suyễn,"mệt mỏi, nặng ngực, khó chịu trong người, thở rít, lừ đừ, đau đầu"
Hen suyễn,"tôi bị đau đầu, ớn lạnh, mệt mỏi, thở rít, thở khò khè, khó chịu trong người"
Hen suyễn,"dấu hiệu hụt hơi, mất ngủ, khó chịu trong người, đau đầu"
Hen suyễn,"cảm thấy hụt hơi, thở rít"
Hen suyễn,"mất ngủ, ớn lạnh, đau đầu, ho nhiều về đêm"
Hen suyễn,"dấu hiệu buồn nôn, mệt mỏi, nặng ngực"
Hen suyễn,"mất ngủ, đau nhức ngực, buồn nôn, lừ đừ"
Hen suyễn,"đau đầu, nặng ngực, suy nhược, ho nhiều về đêm"
Hen suyễn,"mấy hôm nay tôi bị suy nhược, đau nhức ngực, mất ngủ, chán ăn, khó thở"
Hen suyễn,"suy nhược, ho nhiều về đêm, thở rít, sốt, buồn nôn, ớn lạnh"
Hen suyễn,"bác sĩ ơi tôi bị khó thở, nặng ngực, đau đầu, buồn nôn"
Hen suyễn,"dấu hiệu đau nhức ngực, ớn lạnh, mệt mỏi"
Hen suyễn,"ho nhiều về đêm, mất ngủ, đau nhức ngực, sốt, buồn nôn"
Hen suyễn,"hay bị lừ đừ, suy nhược, đau đầu, mất ngủ, đau nhức ngực"
Hen suyễn,"cảm thấy khó chịu trong người, suy nhược, khó thở, buồn nôn"
Hen suyễn,"bác sĩ ơi tôi bị ớn lạnh, suy nhược, thở rít, sốt, buồn nôn, hụt hơi"
Hen suyễn,"buồn nôn, đau nhức ngực, đau đầu, thở rít, khó chịu trong người, mất ngủ"
Hen suyễn,"khó chịu trong người, thở rít, khó thở, chán ăn, mệt mỏi"
Hen suyễn,"cháu bị suy nhược, ho nhiều về đêm, thở rít, sốt, buồn nôn, ớn lạnh"
Hen suyễn,"lừ đừ, ớn lạnh, chán ăn, khó thở, mệt mỏi"
Hen suyễn,"thở rít, chán ăn, hụt hơi, buồn nôn"
Hen suyễn,"lừ đừ, ớn lạnh, khó thở"
Hen suyễn,"bác sĩ ơi tôi bị đau nhức ngực, sốt, thở rít, chán ăn"
Hen suyễn,"mất ngủ, khó thở, mệt mỏi, lừ đừ, hụt hơi"
Hen suyễn,"sốt, thở rít, buồn nôn"
Hen suyễn,"ớn lạnh, buồn nôn, chán ăn, đau nhức ngực"
Hen suyễn,"mấy hôm nay tôi bị ớn lạnh, sốt, chán ăn, nặng ngực"
Hen suyễn,"mất ngủ, mệt mỏi, buồn nôn, thở rít, khó chịu trong người"
Hen suyễn,"cảm thấy mệt mỏi, suy nhược, đau đầu, hụt hơi"
Hen suyễn,"mấy hôm nay tôi bị khó chịu trong người, hụt hơi, suy nhược"
Hen suyễn,"dấu hiệu sốt, mất ngủ, ớn lạnh, nặng ngực, hụt hơi"
Hen suyễn,"khó chịu trong người, đau nhức ngực, thở khò khè, sốt, mệt mỏi"
Hen suyễn,"buồn nôn, mệt mỏi, thở khò khè, mất ngủ"
Hen suyễn,"có triệu chứng buồn nôn, sốt, thở khò khè"
Hen suyễn,"mấy hôm nay tôi bị đau nhức ngực, ớn lạnh, mất ngủ, nặng ngực"
Hen suyễn,"khó chịu trong người, thở khò khè, suy nhược, hụt hơi, sốt"
Hen suyễn,"dấu hiệu ớn lạnh, hụt hơi, đau đầu, mất ngủ"
Hen suyễn,"có triệu chứng đau nhức ngực, chán ăn, suy nhược, buồn nôn, lừ đừ, thở khò khè"
Hen suyễn,"có triệu chứng hụt hơi, suy nhược, khó chịu trong người, đau nhức ngực"
Hen suyễn,"cảm thấy buồn nôn, khó chịu trong người, khó thở, ho nhiều về đêm"
Hen suyễn,"hay bị đau đầu, thở rít, mệt mỏi, chán ăn, lừ đừ"
Hen suyễn,"suy nhược, chán ăn, đau đầu, lừ đừ, nặng ngực, đau nhức ngực"
Hen suyễn,"nặng ngực, suy nhược, chán ăn, mất ngủ, buồn nôn"
Hen suyễn,"mình đang đau đầu, khó thở, thở khò khè, mệt mỏi, chán ăn"
Hen suyễn,"lừ đừ, khó chịu trong người, nặng ngực, mệt mỏi, suy nhược"
Hen suyễn,"cháu bị thở rít, khó chịu trong người, đau đầu"
Hen suyễn,"mất ngủ, thở khò khè, mệt mỏi"
Hen suyễn,"suy nhược, ớn lạnh, thở khò khè, khó chịu trong người"
Hen suyễn,"tự nhiên bị đau đầu, đau nhức ngực, buồn nôn, khó chịu trong người"
Hen suyễn,"dấu hiệu ớn lạnh, lừ đừ, đau đầu, mệt mỏi, nặng ngực"
Hen suyễn,"hay bị ho nhiều về đêm, khó chịu trong người, buồn nôn, đau đầu, hụt hơi"
Hen suyễn,"đau đầu, nặng ngực, khó chịu trong người, sốt, ớn lạnh"
Hen suyễn,"mấy hôm nay tôi bị ho nhiều về đêm, ớn lạnh, chán ăn, thở rít, lừ đừ"
Hen suyễn,"đau nhức ngực, lừ đừ, khó chịu trong người, nặng ngực, mất ngủ"
Hen suyễn,"dấu hiệu mệt mỏi, thở khò khè, ho nhiều về đêm, khó chịu trong người, suy nhược"
Hen suyễn,"bác sĩ ơi tôi bị khó chịu trong người, lừ đừ, suy nhược, khó thở"
Hen suyễn,"sốt, ớn lạnh, thở khò khè, buồn nôn"
Hen suyễn,"hay bị chán ăn, sốt, ho nhiều về đêm, ớn lạnh, đau nhức ngực, suy nhược"
Hen suyễn,"chán ăn, buồn nôn, lừ đừ, đau nhức ngực"
Hen suyễn,"mệt mỏi, mất ngủ, ho nhiều về đêm"
Hen suyễn,"cháu bị mất ngủ, ớn lạnh, nặng ngực, ho nhiều về đêm"
Hen suyễn,"có triệu chứng hụt hơi, mất ngủ, khó chịu trong người, thở rít"
Hen suyễn,"nặng ngực, sốt, suy nhược, mất ngủ, khó chịu trong người"
Hen suyễn,"mình đang hụt hơi, suy nhược, khó thở, sốt"
Hen suyễn,"tôi bị thở khò khè, mệt mỏi, đau đầu"
Hen suyễn,"cháu bị mất ngủ, buồn nôn, đau nhức ngực, lừ đừ"
Hen suyễn,"tự nhiên bị buồn nôn, mệt mỏi, thở rít, đau nhức ngực, sốt, đau đầu"
Hen suyễn,"có triệu chứng suy nhược, hụt hơi, buồn nôn, chán ăn"
Hen suyễn,"khó chịu trong người, lừ đừ, sốt, khó thở, mất ngủ"
Hen suyễn,"tự nhiên bị chán ăn, khó chịu trong người, thở khò khè, sốt"
Hen suyễn,"bác sĩ ơi tôi bị lừ đừ, ho nhiều về đêm, khó chịu trong người, sốt, đau nhức ngực, buồn nôn"
Hen suyễn,"ho nhiều về đêm, thở khò khè"
Hen suyễn,"hụt hơi, lừ đừ, mệt mỏi, buồn nôn, sốt, nặng ngực"
Hen suyễn,"mình đang đau đầu, ớn lạnh, sốt, hụt hơi, ho nhiều về đêm"
Hen suyễn,"bác sĩ ơi tôi bị chán ăn, khó thở, buồn nôn"
Hen suyễn,"mình đang ớn lạnh, đau đầu, lừ đừ, khó thở, thở khò khè"
Hen suyễn,"đau nhức ngực, nặng ngực, khó chịu trong người, đau đầu"
Hen suyễn,"mấy hôm nay tôi bị ho nhiều về đêm, nặng ngực"
Hen suyễn,"buồn nôn, lừ đừ, đau đầu, thở khò khè, nặng ngực, mệt mỏi"
Hen suyễn,"đau đầu, mất ngủ, ớn lạnh, hụt hơi"
Hen suyễn,"dấu hiệu hụt hơi, đau đầu, lừ đừ, khó thở"
Hen suyễn,"chán ăn, lừ đừ, khó chịu trong người, thở khò khè, thở rít, buồn nôn"
Hen suyễn,"chán ăn, sốt, đau nhức ngực, hụt hơi"
Hen suyễn,"hay bị buồn nôn, sốt, đau nhức ngực, chán ăn, đau đầu, hụt hơi"
Hen suyễn,"khó thở, lừ đừ, sốt, đau nhức ngực"
Hen suyễn,"mấy hôm nay tôi bị chán ăn, thở khò khè, đau đầu"
Hen suyễn,"hay bị khó thở, thở rít"
Hen suyễn,"có triệu chứng mệt mỏi, ớn lạnh, hụt hơi"
Hen suyễn,"mệt mỏi, sốt, thở khò khè, suy nhược"
Hen suyễn,"mấy hôm nay tôi bị mệt mỏi, mất ngủ, suy nhược, thở rít, khó chịu trong người"
Hen suyễn,"khó chịu trong người, chán ăn, suy nhược, ớn lạnh, hụt hơi"
Hen suyễn,"mệt mỏi, nặng ngực, mất ngủ, đau nhức ngực"
Hen suyễn,"bác sĩ ơi tôi bị buồn nôn, thở khò khè, đau nhức ngực, ớn lạnh, lừ đừ"
Hen suyễn,"mình đang mất ngủ, mệt mỏi, đau nhức ngực, thở rít"
Hen suyễn,"nặng ngực, chán ăn, đau đầu, sốt, thở khò khè, mất ngủ"
Hen suyễn,"khó chịu trong người, đau nhức ngực, suy nhược, ớn lạnh, buồn nôn"
Hen suyễn,"tự nhiên bị lừ đừ, thở khò khè, sốt"
Hen suyễn,"ớn lạnh, khó chịu trong người, thở khò khè, khó thở, lừ đừ, chán ăn"
Hen suyễn,"cháu bị mệt mỏi, chán ăn, lừ đừ, ớn lạnh, ho nhiều về đêm"
Hen suyễn,"hay bị thở rít, mệt mỏi, khó chịu trong người, mất ngủ"
Hen suyễn,"mệt mỏi, buồn nôn, thở rít, ớn lạnh, khó chịu trong người"
Hen suyễn,"dấu hiệu ho nhiều về đêm, lừ đừ, ớn lạnh, buồn nôn"
Hen suyễn,"dấu hiệu mất ngủ, ớn lạnh, đau nhức ngực, chán ăn"
Hen suyễn,"mấy hôm nay tôi bị thở khò khè, đau đầu, mất ngủ, nặng ngực, khó chịu trong người"
Hen suyễn,"bác sĩ ơi tôi bị lừ đừ, khó chịu trong người, nặng ngực, khó thở, suy nhược"
Hen suyễn,"đau nhức ngực, suy nhược, mệt mỏi, lừ đừ, ho nhiều về đêm, mất ngủ"
Hen suyễn,"bác sĩ ơi tôi bị lừ đừ, nặng ngực, khó chịu trong người, sốt, thở rít, ớn lạnh"
Hen suyễn,"buồn nôn, đau đầu, đau nhức ngực, nặng ngực"
Hen suyễn,"tôi bị ớn lạnh, nặng ngực, mất ngủ, thở rít, chán ăn"
Hen suyễn,"cháu bị suy nhược, chán ăn, mất ngủ, nặng ngực"
Hen suyễn,"mấy hôm nay tôi bị buồn nôn, ớn lạnh, khó thở"
Hen suyễn,"tự nhiên bị mất ngủ, thở khò khè, lừ đừ"
Hen suyễn,"ớn lạnh, nặng ngực, mất ngủ, thở rít, chán ăn"
Hen suyễn,"mất ngủ, hụt hơi, chán ăn, đau nhức ngực"
Hen suyễn,"cảm thấy suy nhược, nặng ngực, khó thở, chán ăn, mệt mỏi"
Hen suyễn,"dấu hiệu lừ đừ, suy nhược, hụt hơi, ớn lạnh"
Hen suyễn,"bác sĩ ơi tôi bị buồn nôn, hụt hơi, ớn lạnh"
Hen suyễn,"mấy hôm nay tôi bị thở khò khè, khó chịu trong người, mệt mỏi"
Hen suyễn,"tự nhiên bị ớn lạnh, mất ngủ, đau nhức ngực, đau đầu"
Hen suyễn,"khó chịu trong người, thở rít, chán ăn, ho nhiều về đêm, mệt mỏi, ớn lạnh"
Hen suyễn,"cháu bị mất ngủ, đau nhức ngực, sốt, lừ đừ"
Hen suyễn,bác sĩ ơi tôi bị đau nhức ngực
Hen suyễn,"cháu bị mệt mỏi, buồn nôn, đau nhức ngực, sốt, suy nhược"
Hen suyễn,"lừ đừ, sốt, ho nhiều về đêm, đau đầu, suy nhược"
Hen suyễn,"ớn lạnh, chán ăn, suy nhược, hụt hơi, buồn nôn"
Hen suyễn,"bác sĩ ơi tôi bị hụt hơi, khó thở, lừ đừ, ớn lạnh"
Hen suyễn,"buồn nôn, suy nhược, mất ngủ, đau nhức ngực"
Hen suyễn,"mình đang buồn nôn, ho nhiều về đêm, suy nhược, đau nhức ngực, chán ăn"
Hen suyễn,"hay bị mất ngủ, suy nhược, ho nhiều về đêm"
Hen suyễn,"mệt mỏi, mất ngủ, đau nhức ngực"
Hen suyễn,"bác sĩ ơi tôi bị buồn nôn, mất ngủ, thở khò khè"
Hen suyễn,"thở khò khè, đau nhức ngực, ớn lạnh, sốt, suy nhược"
Hen suyễn,"mấy hôm nay tôi bị lừ đừ, sốt, đau nhức ngực, mệt mỏi"
Hen suyễn,"thở khò khè, khó chịu trong người, ớn lạnh, chán ăn"
Hen suyễn,"ớn lạnh, mất ngủ, buồn nôn, ho nhiều về đêm, suy nhược"
Hen suyễn,"khó chịu trong người, thở khò khè, suy nhược, chán ăn, sốt"
Hen suyễn,"hay bị lừ đừ, khó thở, nặng ngực, mệt mỏi"
Hen suyễn,"hay bị chán ăn, hụt hơi, mệt mỏi"
Hen suyễn,"tôi bị khó chịu trong người, mất ngủ, thở khò khè, suy nhược"
Hen suyễn,"ho nhiều về đêm, đau đầu, ớn lạnh, sốt, mất ngủ"
Hen suyễn,"tự nhiên bị ớn lạnh, thở rít, đau đầu, khó chịu trong người, khó thở"
Hen suyễn,"ho nhiều về đêm, buồn nôn, sốt, mệt mỏi, khó thở, mất ngủ"
Hen suyễn,"có triệu chứng buồn nôn, mất ngủ, sốt, thở khò khè, đau đầu"
Hen suyễn,"mấy hôm nay tôi bị khó thở, đau nhức ngực, khó chịu trong người, đau đầu, ớn lạnh"
Hen suyễn,"buồn nôn, mệt mỏi, ớn lạnh, khó chịu trong người, nặng ngực"
Hen suyễn,"cháu bị chán ăn, đau đầu, buồn nôn, nặng ngực"
Hen suyễn,"chán ăn, hụt hơi, đau đầu, ho nhiều về đêm, mất ngủ, khó chịu trong người"
Hen suyễn,"chán ăn, đau nhức ngực, mệt mỏi, lừ đừ, mất ngủ"
Hen suyễn,"dấu hiệu thở khò khè, ớn lạnh, buồn nôn"
Hen suyễn,"dấu hiệu chán ăn, đau nhức ngực, mệt mỏi"
Hen suyễn,"mấy hôm nay tôi bị khó chịu trong người, ho nhiều về đêm, đau đầu, chán ăn, thở khò khè"
Hen suyễn,"đau nhức ngực, mất ngủ, ớn lạnh, hụt hơi"
Hen suyễn,"đau nhức ngực, ớn lạnh, mất ngủ, thở khò khè, sốt, chán ăn"
Hen suyễn,"hay bị nặng ngực, ho nhiều về đêm, suy nhược, sốt"
Hen suyễn,"dấu hiệu khó chịu trong người, chán ăn, ho nhiều về đêm, đau đầu"
Hen suyễn,"ớn lạnh, buồn nôn, đau nhức ngực, suy nhược"
Hen suyễn,"chán ăn, khó chịu trong người, đau đầu, đau nhức ngực, nặng ngực"
Hen suyễn,"ho nhiều về đêm, nặng ngực, mệt mỏi, sốt, chán ăn"
Hen suyễn,"cảm thấy lừ đừ, khó thở, chán ăn, thở khò khè, sốt, mất ngủ"
Hen suyễn,"chán ăn, đau đầu, nặng ngực, sốt, thở khò khè, suy nhược"
Hen suyễn,"chán ăn, hụt hơi, suy nhược, đau đầu, mệt mỏi"
Hen suyễn,"mình đang nặng ngực, sốt, đau nhức ngực, đau đầu"
Hen suyễn,"nặng ngực, thở khò khè, sốt, mất ngủ"
Hen suyễn,"tự nhiên bị suy nhược, buồn nôn, đau đầu, mất ngủ, thở khò khè, ho nhiều về đêm"
Hen suyễn,"dấu hiệu đau nhức ngực, suy nhược, hụt hơi, buồn nôn"
Hen suyễn,"lừ đừ, hụt hơi, đau đầu, chán ăn, đau nhức ngực, ớn lạnh"
Hen suyễn,"ớn lạnh, mệt mỏi, nặng ngực, mất ngủ"
Hen suyễn,"mấy hôm nay tôi bị suy nhược, đau nhức ngực, khó chịu trong người, mệt mỏi, lừ đừ"
Hen suyễn,"cảm thấy khó chịu trong người, buồn nôn, ho nhiều về đêm"
Hen suyễn,"cảm thấy thở khò khè, buồn nôn, thở rít, mất ngủ, sốt"
Hen suyễn,"mất ngủ, khó chịu trong người, thở khò khè, suy nhược, ho nhiều về đêm"
Hen suyễn,"mình đang đau đầu, thở khò khè, khó chịu trong người, sốt"
Hen suyễn,"chán ăn, thở khò khè, đau đầu"
Hen suyễn,"hay bị đau nhức ngực, buồn nôn, nặng ngực, mất ngủ"
Hen suyễn,"khó thở, lừ đừ, chán ăn, sốt, ho nhiều về đêm"
Hen suyễn,"bác sĩ ơi tôi bị khó chịu trong người, đau nhức ngực, mất ngủ"
